pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,year
FS,2025-07-22,100.1,-2.24,6.08,"Duran, Jhoan",660271,661395,home_run,hit_into_play,,,,,4.0,R,L,R,LAD,MIN,X,,fly_ball,1,1,2025,-1.33,0.28,-0.49,2.35,681546.0,,,2,9,Bot,54.92,61.48,,,,,7.971628028217031,-145.59564571466117,-5.610029901993099,-20.82582764554593,32.83342375750805,-27.091462528347154,3.5,1.57,405.0,107.5,28.0,100.2,1889.0,6.3,777039,54.21,0.949,1.91,2.0,1.0,0.0,3.0,6.0,83,3,Split-Finger,5,10,5,10,10,7,7,10,Infield shade,Standard,238.0,0.003,1.458,73.0,8.1,3.749,-1.458,107.5,-5,-5,0.002,0.002,27,30,27,31,1,4,2.0,1.0,3.0,1.0,1.99,1.33,-1.33,34.6,10.277500930701663,6.534293457142913,35.18790844413219,44.99760332838023,17.354607403278443,2025
KC,2025-07-22,88.1,-2.16,6.04,"Duran, Jhoan",687221,661395,single,hit_into_play,,,,,5.0,R,L,R,LAD,MIN,X,8.0,line_drive,1,1,2025,0.23,-0.61,0.0,2.31,,,,0,9,Bot,133.98,87.53,,,,,4.715369644217073,-128.2184445078323,-1.70747948736689,1.590043273108293,26.14177495783468,-38.76820389772039,3.28,1.44,279.0,89.2,17.0,87.6,2506.0,5.9,777039,54.58,0.869,0.806,0.9,1.0,1.0,0.0,4.0,80,3,Knuckle Curve,5,10,5,10,10,5,5,10,Infield shade,Standard,39.0,0.008,0.46,,,0.998,-0.46,89.2,-5,-5,0.007,0.007,27,24,27,24,1,0,2.0,2.0,3.0,1.0,3.54,-0.23,0.23,33.6,,,,,,2025
FF,2025-07-22,92.7,0.73,5.84,"Dreyer, Jack",664034,676263,double,hit_into_play,,,,,6.0,R,R,L,LAD,MIN,X,9.0,fly_ball,3,2,2025,0.54,1.72,0.31,2.58,,621043.0,,0,9,Top,169.45,53.69,,,,,-2.2605727711006147,-134.8825669013612,-6.350147090751647,7.027527950019049,30.429523451985503,-9.987457317631376,3.21,1.48,375.0,99.8,32.0,93.5,2426.0,6.9,777039,53.65,0.469,0.887,1.25,1.0,1.0,1.0,6.0,76,9,4-Seam Fastball,5,9,9,5,10,5,10,5,Standard,Standard,160.0,-0.005,0.681,74.3,7.5,1.729,-0.681,99.8,-4,4,0.009,0.991,26,30,26,31,1,4,3.0,2.0,5.0,1.0,0.94,0.54,-0.54,61.1,12.10408465781433,4.124764100177734,32.46332734801673,37.92759076008649,26.875181641628423,2025
FF,2025-07-22,92.9,0.74,5.94,"Dreyer, Jack",621043,676263,double,hit_into_play,,,,,2.0,R,R,L,LAD,MIN,X,9.0,line_drive,2,2,2025,0.28,1.81,0.15,3.37,,,,0,9,Top,164.79,81.22,,,,,-2.1374260081511007,-135.23387004007483,-4.786211120702081,3.945496233421688,30.616412607474658,-9.147606266758002,3.58,1.66,309.0,102.1,15.0,93.6,2456.0,6.8,777039,53.72,0.68,0.691,1.25,1.0,1.0,1.0,4.0,75,5,4-Seam Fastball,5,9,9,5,9,5,9,5,Standard,Standard,163.0,-0.004,0.721,73.5,6.0,0.951,-0.721,102.1,-4,4,0.013,0.987,26,30,26,31,1,4,3.0,1.0,5.0,3.0,0.84,0.28,-0.28,61.3,4.791383523465657,12.110379107386526,24.105046362220595,39.54175215314164,20.77173335896484,2025
FF,2025-07-22,102.1,-2.27,5.87,"Duran, Jhoan",681624,661395,single,hit_into_play,,,,,8.0,R,R,R,LAD,MIN,X,7.0,line_drive,3,2,2025,-1.37,0.69,0.02,1.83,,,518692.0,0,8,Bot,90.05,117.2,,,,,9.678886506184792,-148.1063374380115,-7.669284610105867,-22.501072149083782,37.5669694272589,-20.27657068174465,3.46,1.58,185.0,86.5,11.0,101.3,2144.0,6.2,777039,54.33,0.617,0.572,0.9,1.0,1.0,0.0,4.0,72,7,4-Seam Fastball,5,9,5,9,9,5,5,9,Standard,Standard,237.0,0.052,0.345,75.1,8.4,0.679,-0.345,88.0,-4,-4,0.066,0.066,27,24,27,25,1,3,2.0,1.0,3.0,1.0,1.52,1.37,1.37,30.1,10.16697709832157,-9.906947343463834,42.52728204392085,39.24011723000124,35.726754155758044,2025
FF,2025-07-22,99.3,-3.31,5.22,"Varland, Louis",808975,686973,single,hit_into_play,,,,,8.0,R,L,R,LAD,MIN,X,8.0,line_drive,0,0,2025,-0.8,1.37,0.15,1.46,669257.0,624424.0,,2,6,Bot,144.29,107.09,,,,,11.48811864221053,-143.89152482876156,-8.130589595122581,-13.91561832573169,35.33145533624497,-11.267025832089985,2.94,1.38,236.0,95.4,14.0,100.0,2208.0,7.0,777039,53.46,0.946,0.912,0.9,1.0,1.0,0.0,4.0,55,1,4-Seam Fastball,3,6,3,6,6,5,5,6,Strategic,Standard,215.0,0.177,0.727,62.5,7.2,1.168,-0.727,95.4,-3,-3,0.165,0.165,27,26,28,26,1,2,1.0,1.0,1.0,1.0,0.97,0.8,-0.8,35.5,2.6721558470818145,2.2000086253787834,47.3569757514547,32.40295394566019,22.500161545391645,2025
FF,2025-07-22,98.4,-3.26,5.27,"Varland, Louis",624424,686973,double,hit_into_play,,,,,5.0,R,L,R,LAD,MIN,X,,line_drive,0,0,2025,-0.77,1.22,0.08,2.42,,,669257.0,2,6,Bot,31.33,129.04,,,,,10.986571668157012,-142.82271286178036,-5.168845265230969,-12.936797137415452,31.25827318251728,-14.39697703947486,3.41,1.58,265.0,85.5,24.0,99.8,2106.0,7.1,777039,53.39,0.206,0.195,1.25,1.0,1.0,1.0,3.0,54,1,4-Seam Fastball,3,6,3,6,6,3,3,6,Infield shade,Standard,218.0,0.043,0.865,70.2,6.4,0.271,-0.865,88.0,-3,-3,0.122,0.122,27,32,28,32,1,2,1.0,1.0,1.0,1.0,1.14,0.77,-0.77,39.9,-3.83745059468409,17.410293262819973,36.83465092777015,33.403647803713056,18.02360830134228,2025
SL,2025-07-22,91.3,-3.08,5.53,"Varland, Louis",669257,686973,single,hit_into_play,,,,,6.0,R,R,R,LAD,MIN,X,6.0,ground_ball,1,1,2025,0.23,0.44,0.4,2.46,,,,0,6,Bot,96.42,138.42,,,,,8.362968957465537,-132.82445320796464,-2.823316863231114,1.0731125739891008,26.57092829886169,-26.58445017977951,3.43,1.59,117.0,82.3,8.0,92.6,2417.0,6.9,777039,53.58,0.346,0.311,0.9,1.0,1.0,0.0,4.0,51,3,Slider,3,6,3,6,6,3,3,6,Strategic,Standard,204.0,0.046,0.46,68.6,7.7,0.378,-0.46,88.0,-3,-3,0.151,0.151,27,30,28,30,1,2,1.0,1.0,1.0,1.0,2.28,-0.23,-0.23,36.6,13.816960983672836,-3.494042851164332,29.63389553999347,42.74763839321832,38.73440618036399,2025
SL,2025-07-22,87.7,-2.54,4.89,"DÃ­az, Alexis",543877,664747,single,hit_into_play,,,,,13.0,R,R,R,LAD,MIN,X,7.0,line_drive,0,1,2025,0.21,0.43,-0.94,2.02,670242.0,668904.0,,1,6,Top,83.53,111.74,,,,,3.499046379311461,-127.77300562679336,-1.7944221385117918,1.693992841443652,24.34921918937844,-27.236138662480027,3.2,1.49,153.0,82.0,12.0,89.9,2614.0,7.4,777039,53.08,0.514,0.489,0.9,1.0,1.0,0.0,4.0,48,2,Slider,3,5,5,3,6,3,6,3,Strategic,Standard,177.0,-0.052,0.576,62.7,6.3,0.58,-0.576,88.0,-2,2,0.149,0.851,28,34,29,35,1,2,83.0,2.0,4.0,4.0,2.5,-0.21,-0.21,15.3,3.2329313467029084,-3.752558854172479,39.37635572536284,24.368028838842005,33.61800364193547,2025
ST,2025-07-22,84.0,-0.87,6.16,"Casparius, Ben",664034,676508,double,hit_into_play,,,,,5.0,R,R,R,LAD,MIN,X,7.0,line_drive,1,1,2025,1.01,-0.01,-0.07,2.43,,,621043.0,0,6,Top,62.5,130.03,,,,,-0.1182308468162536,-122.45378207877172,-2.237150811381715,10.146856472591862,24.135762860775653,-32.04150108107704,3.21,1.48,181.0,95.2,13.0,83.5,3038.0,5.8,777039,54.66,0.937,0.894,1.25,1.0,1.0,1.0,4.0,44,3,Sweeper,3,3,3,3,3,3,3,3,Standard,Standard,63.0,-0.153,0.741,74.3,8.0,1.109,-0.741,95.2,0,0,0.447,0.553,26,30,26,31,1,2,3.0,2.0,3.0,1.0,3.23,-1.01,-1.01,47.4,12.677184765896524,-9.105142041114378,35.00838786537543,32.46296416889574,34.39437780174632,2025
CU,2025-07-22,77.8,-1.53,6.33,"Woods Richardson, Simeon",681624,680573,home_run,hit_into_play,,,,,5.0,R,R,R,LAD,MIN,X,,fly_ball,1,1,2025,0.41,-1.19,-0.19,2.71,,669257.0,518692.0,0,4,Bot,49.92,61.99,,,,,2.1304511088933147,-113.33844540761692,1.3050818923653402,3.145992321279369,20.895260826903908,-42.86484162397541,3.46,1.58,387.0,101.7,26.0,78.1,2487.0,6.5,777039,54.01,0.694,1.255,2.0,1.0,0.0,3.0,6.0,33,3,Curveball,0,3,0,3,3,3,3,3,Standard,Standard,28.0,0.249,0.979,72.5,7.9,2.365,-0.979,101.7,-3,-3,0.31,0.31,24,24,25,25,2,1,9.0,1.0,6.0,1.0,4.95,-0.41,-0.41,48.7,16.18722930503093,-11.69577516344656,38.21876867156225,35.870335479399024,36.84657195496455,2025
FF,2025-07-22,95.4,-2.11,5.2,"Yamamoto, Yoshinobu",664056,808967,single,hit_into_play,,,,,6.0,R,R,R,LAD,MIN,X,9.0,line_drive,1,2,2025,-0.53,1.32,0.76,2.07,,,,2,4,Top,180.68,122.93,,,,,8.776140925117698,-138.67834962703958,-5.580864264068426,-8.790538662715743,31.162557379167414,-14.037393328219167,3.18,1.52,192.0,98.9,9.0,95.8,2275.0,6.6,777039,53.91,0.611,0.564,0.9,1.0,1.0,0.0,4.0,29,5,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,217.0,-0.007,0.408,72.4,6.8,0.685,-0.408,98.9,-3,3,0.197,0.803,26,31,27,31,2,1,9.0,1.0,6.0,1.0,1.19,0.53,0.53,36.3,-1.54061146497904,16.265803104766828,29.649176746290724,43.40577912082819,19.000748252372144,2025
CU,2025-07-22,75.2,-1.58,5.54,"Yamamoto, Yoshinobu",650489,808967,single,hit_into_play,,,,,14.0,R,L,R,LAD,MIN,X,8.0,line_drive,3,2,2025,0.85,-1.31,0.24,1.47,,,,0,3,Top,126.94,96.41,,,,,2.269125949538539,-109.38599579502085,1.153517126824933,6.268247634084013,21.98246858527536,-43.0742741425126,3.67,1.69,166.0,75.7,17.0,75.2,2665.0,6.6,777039,53.88,0.929,0.843,0.9,1.0,1.0,0.0,4.0,19,8,Curveball,0,3,3,0,3,0,3,0,Infield shade,Standard,31.0,-0.02,0.369,70.1,7.7,0.986,-0.369,88.0,-3,3,0.195,0.805,26,28,27,28,2,1,9.0,1.0,6.0,1.0,5.39,-0.85,0.85,51.5,19.117703142243123,-29.896645977060928,44.59098616246387,28.12768172402265,49.89693982096127,2025
FF,2025-07-22,93.1,-1.24,6.47,"Woods Richardson, Simeon",518692,680573,single,hit_into_play,,,,,4.0,R,L,R,LAD,MIN,X,9.0,ground_ball,2,1,2025,-0.57,1.44,-0.31,2.47,,,,0,2,Bot,154.08,159.59,,,,,3.670072341159505,-135.45274567276456,-7.745098730778444,-7.78641996845151,28.493314606741937,-12.92652467189784,3.68,1.78,52.0,97.3,1.0,93.9,2242.0,6.7,777039,53.8,0.434,0.411,0.9,1.0,1.0,0.0,4.0,15,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shade,Standard,193.0,0.037,0.407,74.6,7.0,0.491,-0.407,97.3,-3,-3,0.241,0.241,24,35,25,36,1,0,9.0,1.0,6.0,1.0,1.18,0.57,-0.57,48.7,13.307164387383503,-1.8297621583125392,41.29953346581127,42.06360645168802,32.052257963591614,2025
FS,2025-07-22,90.9,-1.83,5.47,"Yamamoto, Yoshinobu",621439,808967,single,hit_into_play,,,,,4.0,R,R,R,LAD,MIN,X,6.0,ground_ball,0,0,2025,-1.1,0.26,-0.37,2.51,,543877.0,,2,2,Top,94.34,143.19,,,,,6.051040203746734,-132.36529586374246,-2.088879441274281,-14.259304510985151,27.46346042448918,-28.917751697176303,3.41,1.52,54.0,105.2,0.0,91.5,1270.0,6.5,777039,53.95,0.491,0.467,0.9,1.0,1.0,0.0,4.0,13,1,Split-Finger,0,3,3,0,3,0,3,0,Standard,Standard,234.0,-0.008,0.671,86.8,7.5,0.559,-0.671,105.2,-3,3,0.22,0.78,26,31,27,32,2,1,9.0,1.0,6.0,1.0,2.49,1.1,1.1,42.8,16.121332334534046,12.366969470734178,34.39345666130274,30.977858219889416,26.880503281783803,2025
FS,2025-07-22,91.2,-1.86,5.42,"Yamamoto, Yoshinobu",543877,808967,double,hit_into_play,,,,,8.0,R,R,R,LAD,MIN,X,8.0,line_drive,1,2,2025,-0.8,0.4,-0.27,1.95,,664034.0,668904.0,2,2,Top,96.97,45.48,,,,,5.765551298541133,-132.82068359548722,-3.757822600427163,-10.721538273461102,26.40740303671631,-26.854548184285274,3.2,1.49,358.0,100.9,19.0,92.0,1491.0,6.6,777039,53.93,0.363,0.431,1.25,1.0,1.0,1.0,5.0,12,4,Split-Finger,0,1,1,0,3,0,3,0,Standard,Standard,232.0,-0.177,1.067,71.7,6.9,0.665,-1.067,100.9,-1,1,0.397,0.603,26,34,27,35,1,0,9.0,2.0,6.0,4.0,2.32,0.8,0.8,41.7,6.0637058864693305,-6.447129051495493,30.969078089527056,32.63983122936029,37.956684665786376,2025
FS,2025-07-22,92.8,-1.9,5.45,"Yamamoto, Yoshinobu",668904,808967,single,hit_into_play,,,,,14.0,R,R,R,LAD,MIN,X,5.0,ground_ball,0,2,2025,-1.22,0.45,0.23,1.47,621043.0,,664034.0,1,2,Top,101.56,160.81,,,,,8.135446513182078,-134.83774805113973,-5.418186616660565,-16.60701620436256,27.656412914566484,-25.70018380843228,3.51,1.67,4.0,104.5,-21.0,93.3,1550.0,6.6,777039,53.93,0.186,0.163,0.9,1.0,1.0,0.0,2.0,10,3,Split-Finger,0,0,0,0,1,0,1,0,Standard,Standard,229.0,-0.075,0.566,75.3,8.1,0.202,-0.566,104.5,0,0,0.432,0.568,26,26,27,26,1,0,9.0,1.0,6.0,1.0,2.19,1.22,1.22,40.0,5.3305887621178,-2.4583994679825367,35.952666083135824,35.112282379060844,25.16095446570227,2025
FS,2025-07-22,91.8,-1.88,5.35,"Yamamoto, Yoshinobu",621043,808967,single,hit_into_play,,,,,14.0,R,R,R,LAD,MIN,X,5.0,ground_ball,2,2,2025,-1.18,-0.1,0.83,1.51,,,,0,2,Top,111.25,180.8,,,,,9.480071388526378,-133.4094154016622,-3.679495919582973,-16.131280581009285,27.66836645749765,-32.811995860783554,3.58,1.66,2.0,80.7,-44.0,92.5,1436.0,6.7,777039,53.8,0.089,0.076,0.9,1.0,1.0,0.0,2.0,7,5,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,240.0,-0.038,0.476,72.5,7.9,0.089,-0.476,88.0,0,0,0.5,0.5,26,30,27,31,1,0,9.0,1.0,6.0,3.0,2.81,1.18,1.18,41.9,7.956294328723081,8.024575059620926,34.864810594621616,46.87292084295328,22.9385433848376,2025
SI,2025-07-22,96.3,-2.51,5.44,"Brash, Matt",694192,666374,single,hit_into_play,,,,,4.0,R,R,R,SEA,MIL,X,1.0,ground_ball,0,0,2025,-1.42,0.77,-0.48,2.24,,,592885.0,1,7,Top,127.04,161.11,,,,,8.661393297734183,-140.06542635727342,-4.734376910829176,-20.677452127054103,29.45760199304131,-21.0909188762006,3.43,1.64,31.0,107.9,-2.0,96.9,2160.0,6.5,777035,53.97,0.463,0.424,0.9,1.0,1.0,0.0,4.0,44,1,Sinker,1,0,0,1,0,1,0,1,Standard,Standard,228.0,-0.068,0.405,78.7,7.5,0.501,-0.405,107.9,1,-1,0.694,0.306,27,21,27,21,1,2,3.0,1.0,2.0,1.0,1.67,1.42,1.42,32.1,4.892736527190224,9.95322376068471,30.139739975184995,36.749596066523296,20.24477257796692,2025
FF,2025-07-22,94.0,-0.38,5.58,"Gilbert, Logan",592885,669302,single,hit_into_play,,,,,14.0,R,L,R,SEA,MIL,X,7.0,ground_ball,1,1,2025,-0.7,1.38,0.99,2.27,,,,1,7,Top,91.69,123.19,,,,,5.265524217786354,-136.76949932154224,-6.139179733515831,-9.875734451556298,27.900287760044137,-13.718963348727302,3.42,1.74,63.0,83.8,2.0,97.1,2055.0,7.9,777035,52.61,0.269,0.284,0.9,1.0,1.0,0.0,2.0,43,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,210.0,-0.049,0.434,65.6,6.4,0.314,-0.434,88.0,1,-1,0.743,0.257,28,33,28,34,3,2,9.0,1.0,5.0,1.0,1.19,0.7,-0.7,47.7,-6.322638733449158,21.42996779113711,44.63993974453903,26.9787103461722,18.85464002696748,2025
FF,2025-07-22,96.1,-1.62,6.3,"Mears, Nick",663728,683232,home_run,hit_into_play,,,,,1.0,R,L,R,SEA,MIL,X,,fly_ball,2,2,2025,-0.55,1.73,-0.64,3.57,,,,2,6,Bot,216.03,68.45,,,,,3.8548997975762704,-139.8697229506687,-5.553958080872686,-8.123690640952633,32.90114762120518,-8.48457077939673,3.61,1.66,391.0,103.3,29.0,96.3,2251.0,6.5,777035,54.03,0.774,1.518,2.0,1.0,0.0,3.0,6.0,40,5,4-Seam Fastball,0,0,0,0,0,1,1,0,Strategic,Strategic,205.0,0.193,2.631,71.2,7.8,2.946,-2.631,103.3,0,0,0.517,0.517,28,28,29,29,1,2,2.0,1.0,3.0,2.0,0.75,0.55,-0.55,57.1,19.6211063455641,-7.701878667934821,23.06505348670316,41.61584226801578,31.90277028963501,2025
FS,2025-07-22,81.6,-1.04,5.57,"Gilbert, Logan",694192,669302,single,hit_into_play,,,,,5.0,R,R,R,SEA,MIL,X,7.0,line_drive,2,2,2025,-0.28,0.0,-0.15,2.62,,,,0,5,Top,60.67,110.51,,,,,2.622975852517264,-119.04348381756108,-0.1748432390103985,-3.1444695131249816,19.09066575140753,-32.365821345441525,3.43,1.64,228.0,103.0,14.0,84.5,841.0,7.7,777035,52.81,0.74,0.766,0.9,1.0,1.0,0.0,4.0,28,5,Split-Finger,0,0,0,0,0,0,0,0,Strategic,Standard,288.0,-0.047,0.476,77.1,7.4,1.058,-0.476,103.0,0,0,0.5,0.5,28,21,28,21,2,1,9.0,1.0,5.0,1.0,3.36,0.28,0.28,35.7,13.028216749469454,-6.65952013555437,28.59405659822708,36.120747931790135,35.494685543813894,2025
SL,2025-07-22,94.4,-1.64,5.11,"Misiorowski, Jacob",677594,694819,single,hit_into_play,,,,,6.0,R,R,R,SEA,MIL,X,1.0,ground_ball,1,0,2025,0.24,0.66,0.45,2.38,,,,0,4,Bot,130.22,182.5,,,,,5.037640176889964,-137.55016024929188,-3.037641788598559,2.054843576577208,26.960345520521656,-23.284147187530905,3.31,1.51,83.0,82.7,4.0,97.0,2516.0,7.4,777035,53.06,0.32,0.363,0.9,1.0,1.0,0.0,2.0,23,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,185.0,0.043,0.41,80.9,7.9,0.389,-0.41,88.0,0,0,0.559,0.559,23,24,23,25,2,1,14.0,1.0,6.0,1.0,1.87,-0.24,-0.24,27.4,8.252670352875331,-11.852447499980045,26.25551436638582,43.38186739497748,38.12851033502732,2025
FF,2025-07-22,97.8,-1.58,5.22,"Misiorowski, Jacob",702284,694819,single,hit_into_play,,,,,5.0,R,L,R,SEA,MIL,X,4.0,ground_ball,0,0,2025,-0.84,1.24,-0.1,2.51,,,,1,3,Bot,141.58,131.64,,,,,6.074863770699877,-142.30378733480595,-4.814316130108504,-12.719838265929404,30.820578895985506,-14.379054981312713,3.28,1.54,86.0,105.2,4.0,100.4,2537.0,7.6,777035,52.9,0.551,0.508,0.9,1.0,1.0,0.0,4.0,18,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,226.0,0.028,0.422,71.3,6.8,0.615,-0.422,105.2,0,0,0.529,0.529,23,21,23,22,1,0,14.0,1.0,6.0,1.0,1.13,0.84,-0.84,27.4,7.780434940316081,0.088649726566524,27.93504491445633,34.61283691211871,20.27241163165182,2025
CU,2025-07-22,86.5,-1.34,5.53,"Misiorowski, Jacob",668227,694819,double,hit_into_play,,,,,8.0,R,R,R,SEA,MIL,X,8.0,line_drive,0,0,2025,0.47,-0.93,0.02,1.7,,,,0,2,Bot,113.47,47.05,,,,,2.325352607710016,-126.0201961447614,-1.0579891027464972,4.622285793919958,24.52201226095446,-42.12699110881928,3.38,1.62,328.0,104.9,16.0,88.2,2615.0,7.2,777035,53.29,0.609,0.693,1.25,1.0,1.0,1.0,5.0,10,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,45.0,0.065,0.693,72.9,7.5,1.048,-0.693,104.9,0,0,0.55,0.55,23,30,23,30,1,0,14.0,1.0,6.0,1.0,3.96,-0.47,-0.47,36.6,2.606189079706767,1.7154316692446006,32.864375537321,33.67923521494572,29.92531554988107,2025
SL,2025-07-21,88.9,-1.88,5.27,"De Los Santos, Enyel",656305,660853,double,hit_into_play,,,,,5.0,R,R,R,ATL,SF,X,7.0,line_drive,1,2,2025,0.21,0.35,-0.12,2.57,,642715.0,,2,9,Top,56.15,121.63,,,,,3.892911373678293,-129.52154449522698,-1.4013417386481597,1.6859148426923074,23.65653943570491,-28.117842089734047,3.49,1.67,258.0,108.9,11.0,89.6,2209.0,6.4,777069,54.12,0.951,0.951,1.25,1.0,1.0,1.0,5.0,81,6,Slider,9,4,4,9,5,9,5,9,Standard,Standard,169.0,-0.003,0.989,82.3,7.9,1.25,-0.989,108.9,5,-5,0.999,0.001,29,32,30,32,1,4,2.0,1.0,4.0,1.0,2.5,-0.21,-0.21,22.7,6.551609811892184,-15.507778896117,26.235477193557056,35.3968733485323,32.46982597420957,2025
SL,2025-07-21,89.2,-1.96,5.2,"De Los Santos, Enyel",642715,660853,double,hit_into_play,,,,,8.0,R,R,R,ATL,SF,X,7.0,fly_ball,1,2,2025,0.2,0.56,-0.08,2.01,,,,2,9,Top,28.35,96.78,,,,,4.222939334780949,-130.00014682161176,-3.0824153156530247,1.5246387115908104,24.294183380946208,-25.395974130731805,3.5,1.71,347.0,108.3,23.0,89.8,2204.0,6.3,777069,54.17,0.96,1.8,1.25,1.0,1.0,1.0,6.0,80,4,Slider,9,4,4,9,4,9,4,9,Standard,Standard,208.0,-0.001,0.69,77.7,8.6,3.437,-0.69,108.3,5,-5,1.0,0.0,29,29,30,30,1,4,2.0,1.0,4.0,1.0,2.27,-0.2,-0.2,21.4,25.230161038533343,-11.37778201483544,42.86637093340466,33.04750143314991,38.27476698062511,2025
FF,2025-07-21,95.8,-1.47,5.25,"Montero, Rafael",642715,606160,home_run,hit_into_play,,,,,4.0,R,R,R,ATL,SF,X,,fly_ball,2,0,2025,-0.91,1.16,-0.66,2.56,,,,0,7,Top,23.71,78.51,,,,,4.178091818087019,-139.44256807418017,-4.085481275153643,-12.853581940794877,33.09430472049827,-16.283286250295916,3.5,1.71,389.0,101.5,34.0,94.9,2376.0,5.9,777069,54.62,0.526,1.067,2.0,1.0,0.0,3.0,6.0,63,3,4-Seam Fastball,9,3,3,9,4,9,4,9,Standard,Standard,222.0,-0.014,1.007,75.9,8.1,2.058,-1.007,101.5,6,-6,0.986,0.014,34,29,35,30,1,3,2.0,1.0,4.0,1.0,1.33,0.91,0.91,35.3,25.309435698378053,-11.05768587123275,42.67848093423983,28.00885409591609,34.901087312637685,2025
SI,2025-07-21,97.5,-3.25,5.09,"Walker, Ryan",686948,676254,double,hit_into_play,,,,,4.0,R,L,R,ATL,SF,X,8.0,fly_ball,0,0,2025,-1.39,0.48,-0.4,2.8,,660670.0,,2,6,Bot,92.21,65.07,,,,,10.873389742955055,-141.63317017009368,-1.7363548324140643,-21.151424658192006,32.75337266424113,-25.45894535423015,3.36,1.63,342.0,98.4,41.0,97.8,2444.0,6.6,777069,53.93,0.103,0.195,1.25,1.0,1.0,1.0,3.0,61,1,Sinker,8,3,8,3,3,9,9,3,Standard,Strategic,236.0,0.012,0.9,,,0.366,-0.9,98.4,5,5,0.976,0.976,29,24,30,24,1,3,2.0,1.0,2.0,1.0,1.92,1.39,-1.39,16.8,,,,,,2025
SI,2025-07-21,96.5,-3.17,5.07,"Walker, Ryan",660670,676254,double,hit_into_play,,,,,5.0,R,R,R,ATL,SF,X,8.0,fly_ball,0,0,2025,-1.34,-0.16,0.18,2.44,,,,2,6,Bot,196.07,64.31,,,,,12.01148337680692,-140.0900560927709,-1.0725435656180229,-20.313728223401508,30.686824761054574,-34.21425826833662,3.62,1.66,374.0,101.7,31.0,97.0,2271.0,6.7,777069,53.84,0.66,1.276,1.25,1.0,1.0,1.0,6.0,60,1,Sinker,8,3,8,3,3,8,8,3,Standard,Standard,239.0,0.003,0.614,76.5,7.2,2.485,-0.614,101.7,5,5,0.973,0.973,29,27,30,28,1,3,2.0,1.0,2.0,1.0,2.61,1.34,1.34,15.3,4.898038320777829,14.854287031610667,33.67330738249106,35.51613447177051,30.31394171939327,2025
CU,2025-07-21,81.8,2.75,5.33,"Bummer, Aaron",808982,607481,single,hit_into_play,,,,,13.0,R,L,L,ATL,SF,X,2.0,ground_ball,1,1,2025,-1.16,-0.54,-1.02,1.19,,,,2,6,Top,122.83,188.56,,,,,-6.297610745772226,-119.05451512633198,-1.737453849857839,-9.798949179971558,22.68026903628246,-37.17026564696622,3.33,1.49,1.0,50.6,-65.0,82.0,2486.0,6.4,777069,54.12,0.203,0.194,0.9,1.0,1.0,0.0,1.0,55,3,Curveball,8,3,3,8,3,8,3,8,Infield shade,Standard,293.0,-0.005,0.344,58.5,7.8,0.203,-0.344,88.0,5,-5,0.974,0.026,31,26,32,27,1,3,3.0,1.0,2.0,1.0,3.94,-1.16,-1.16,13.2,12.984952336711464,-4.041893455218556,31.89233506813928,42.01577726236523,36.51370155143027,2025
